customer_id,gender,age_group,membership_type,preferred_sport,city
17123,Female,36-45,Premium,Badminton,Dombivli
17124,Male,46+,Premium,Tennis,Mulund
17125,Male,26-35,Basic,Squash,Powai
17126,Male,46+,Premium,Table Tennis,Powai
17127,Male,26-35,Basic,Table Tennis,Powai
17128,Male,46+,Basic,Padel,Navi Mumbai
17129,Male,36-45,Basic,Badminton,Powai
17130,Female,18-25,Basic,Tennis,Thane
17131,Male,36-45,Basic,Table Tennis,Kalyan
17132,Female,26-35,Basic,Badminton,Navi Mumbai
17133,Female,26-35,Basic,Pickleball,Navi Mumbai
17134,Female,36-45,Basic,Badminton,Mumbai
17135,Male,18-25,Basic,Tennis,Powai
17136,Female,18-25,Elite,Badminton,Kalyan
17137,Male,26-35,Basic,Padel,Powai
17138,Male,26-35,Basic,Table Tennis,Mulund
17139,Male,36-45,Premium,Table Tennis,Navi Mumbai
17140,Female,18-25,Premium,Badminton,Navi Mumbai
17141,Male,18-25,Premium,Squash,Thane
17142,Male,46+,Basic,Padel,Powai
17143,Male,26-35,Basic,Table Tennis,Dombivli
17144,Male,36-45,Basic,Table Tennis,Mulund
17145,Male,36-45,Basic,Squash,Mulund
17146,Male,26-35,Basic,Table Tennis,Kalyan
17147,Male,46+,Basic,Badminton,Mumbai
17148,Female,36-45,Premium,Pickleball,Thane
17149,Male,46+,Basic,Badminton,Navi Mumbai
17150,Male,26-35,Basic,Pickleball,Navi Mumbai
17151,Female,36-45,Basic,Pickleball,Dombivli
17152,Female,36-45,Premium,Table Tennis,Powai
17153,Female,36-45,Basic,Squash,Dombivli
17154,Female,36-45,Premium,Badminton,Powai
17155,Male,36-45,Premium,Table Tennis,Navi Mumbai
17156,Male,18-25,Basic,Badminton,Mumbai
17157,Male,18-25,Premium,Pickleball,Thane
17158,Male,36-45,Premium,Padel,Dombivli
17159,Male,46+,Premium,Squash,Mulund
17160,Female,26-35,Premium,Table Tennis,Thane
17161,Female,18-25,Premium,Tennis,Thane
17162,Male,36-45,Premium,Pickleball,Mumbai
17163,Male,18-25,Basic,Tennis,Mumbai
17164,Female,46+,Premium,Table Tennis,Mumbai
17165,Male,46+,Basic,Tennis,Thane
17166,Male,18-25,Basic,Badminton,Mulund
17167,Male,26-35,Premium,Padel,Powai
17168,Female,18-25,Basic,Tennis,Mulund
17169,Female,46+,Premium,Padel,Powai
17170,Male,46+,Basic,Tennis,Kalyan
17171,Male,26-35,Basic,Squash,Dombivli
17172,Female,26-35,Basic,Pickleball,Navi Mumbai
17173,Male,26-35,Basic,Padel,Thane
17174,Male,26-35,Premium,Padel,Mumbai
17175,Male,26-35,Basic,Squash,Dombivli
17176,Male,46+,Basic,Squash,Dombivli
17177,Male,18-25,Premium,Squash,Dombivli
17178,Male,26-35,Basic,Squash,Dombivli
17179,Male,18-25,Basic,Table Tennis,Navi Mumbai
17180,Female,36-45,Basic,Table Tennis,Kalyan
17181,Male,18-25,Basic,Padel,Dombivli
17182,Male,26-35,Basic,Table Tennis,Powai
17183,Female,26-35,Basic,Padel,Powai
17184,Female,46+,Elite,Badminton,Navi Mumbai
17185,Male,26-35,Premium,Table Tennis,Mulund
17186,Male,36-45,Elite,Pickleball,Thane
17187,Female,26-35,Basic,Tennis,Powai
17188,Female,46+,Basic,Table Tennis,Thane
17189,Female,18-25,Basic,Tennis,Mumbai
17190,Male,26-35,Basic,Table Tennis,Powai
17191,Male,46+,Basic,Squash,Navi Mumbai
17192,Male,26-35,Premium,Pickleball,Mumbai
17193,Male,26-35,Basic,Table Tennis,Mulund
17194,Female,18-25,Basic,Tennis,Mumbai
17195,Male,18-25,Basic,Squash,Kalyan
17196,Female,36-45,Basic,Padel,Powai
17197,Female,26-35,Basic,Pickleball,Powai
17198,Female,36-45,Basic,Padel,Dombivli
17199,Male,46+,Basic,Squash,Navi Mumbai
17200,Male,26-35,Basic,Badminton,Navi Mumbai
17201,Female,18-25,Premium,Badminton,Dombivli
17202,Female,36-45,Basic,Pickleball,Navi Mumbai
17203,Female,36-45,Basic,Pickleball,Dombivli
17204,Male,36-45,Basic,Table Tennis,Mulund
17205,Male,26-35,Basic,Badminton,Mumbai
17206,Female,26-35,Basic,Badminton,Powai
17207,Female,36-45,Basic,Tennis,Kalyan
17208,Male,46+,Basic,Tennis,Navi Mumbai
17209,Male,18-25,Basic,Padel,Kalyan
17210,Female,18-25,Premium,Table Tennis,Mumbai
17211,Female,26-35,Elite,Squash,Kalyan
17212,Female,36-45,Basic,Table Tennis,Powai
17213,Male,26-35,Basic,Table Tennis,Thane
17214,Female,26-35,Basic,Squash,Thane
17215,Female,46+,Basic,Padel,Mulund
17216,Female,18-25,Basic,Badminton,Navi Mumbai
17217,Male,36-45,Basic,Pickleball,Thane
17218,Female,26-35,Basic,Badminton,Dombivli
17219,Male,46+,Basic,Tennis,Mumbai
17220,Male,36-45,Basic,Padel,Kalyan
17221,Female,18-25,Basic,Pickleball,Navi Mumbai
17222,Female,36-45,Basic,Pickleball,Mumbai
17223,Male,46+,Premium,Table Tennis,Navi Mumbai
17224,Male,26-35,Premium,Table Tennis,Powai
17225,Female,26-35,Premium,Table Tennis,Dombivli
17226,Female,46+,Basic,Badminton,Thane
17227,Male,46+,Premium,Table Tennis,Navi Mumbai
17228,Female,26-35,Basic,Pickleball,Kalyan
17229,Male,36-45,Basic,Tennis,Powai
17230,Male,46+,Basic,Badminton,Mumbai
17231,Male,18-25,Basic,Badminton,Dombivli
17232,Female,46+,Basic,Badminton,Dombivli
17233,Female,36-45,Elite,Table Tennis,Dombivli
17234,Male,26-35,Basic,Tennis,Dombivli
17235,Female,46+,Basic,Badminton,Navi Mumbai
17236,Male,26-35,Basic,Padel,Mulund
17237,Female,36-45,Premium,Padel,Mumbai
17238,Male,18-25,Premium,Padel,Powai
17239,Male,18-25,Basic,Table Tennis,Mulund
17240,Female,46+,Basic,Pickleball,Thane
17241,Male,26-35,Elite,Badminton,Mulund
17242,Male,46+,Premium,Squash,Thane
17243,Male,18-25,Basic,Padel,Mulund
17244,Male,46+,Premium,Pickleball,Mulund
17245,Male,36-45,Basic,Padel,Kalyan
17246,Female,18-25,Basic,Pickleball,Dombivli
17247,Female,46+,Basic,Pickleball,Powai
17248,Female,46+,Basic,Padel,Dombivli
17249,Female,36-45,Basic,Padel,Mulund
17250,Female,36-45,Premium,Pickleball,Dombivli
17251,Female,26-35,Basic,Squash,Mulund
17252,Male,36-45,Basic,Padel,Mumbai
17253,Male,46+,Premium,Padel,Navi Mumbai
17254,Male,26-35,Basic,Tennis,Mumbai
17255,Female,26-35,Basic,Padel,Thane
17256,Male,46+,Basic,Table Tennis,Thane
17257,Male,26-35,Basic,Tennis,Powai
17258,Female,36-45,Basic,Table Tennis,Powai
17259,Male,26-35,Basic,Padel,Thane
17260,Male,46+,Basic,Badminton,Mulund
17261,Male,46+,Basic,Squash,Mumbai
17262,Male,36-45,Premium,Pickleball,Mulund
17263,Male,36-45,Basic,Padel,Navi Mumbai
17264,Female,18-25,Basic,Table Tennis,Mulund
17265,Male,46+,Basic,Table Tennis,Dombivli
17266,Male,46+,Premium,Squash,Navi Mumbai
17267,Male,18-25,Premium,Badminton,Powai
17268,Female,26-35,Basic,Table Tennis,Mulund
17269,Male,46+,Premium,Pickleball,Powai
17270,Female,26-35,Basic,Squash,Navi Mumbai
17271,Male,18-25,Basic,Table Tennis,Dombivli
17272,Male,18-25,Basic,Badminton,Mumbai
17273,Female,18-25,Basic,Squash,Navi Mumbai
17274,Male,18-25,Basic,Tennis,Dombivli
17275,Male,46+,Basic,Pickleball,Thane
17276,Male,46+,Premium,Squash,Mumbai
17277,Female,26-35,Basic,Tennis,Kalyan
17278,Male,36-45,Basic,Badminton,Mumbai
17279,Male,46+,Basic,Padel,Dombivli
17280,Male,18-25,Basic,Pickleball,Thane
17281,Female,18-25,Basic,Squash,Powai
17282,Male,26-35,Elite,Table Tennis,Powai
17283,Female,26-35,Basic,Badminton,Mulund
17284,Female,18-25,Basic,Tennis,Kalyan
17285,Female,36-45,Basic,Pickleball,Navi Mumbai
17286,Female,18-25,Premium,Table Tennis,Mumbai
17287,Male,26-35,Basic,Table Tennis,Mumbai
17288,Female,46+,Premium,Badminton,Powai
17289,Female,36-45,Basic,Squash,Mulund
17290,Female,46+,Basic,Pickleball,Thane
17291,Female,26-35,Basic,Tennis,Navi Mumbai
17292,Male,18-25,Basic,Table Tennis,Navi Mumbai
17293,Male,46+,Elite,Padel,Thane
17294,Male,46+,Basic,Tennis,Kalyan
17295,Female,46+,Basic,Table Tennis,Navi Mumbai
17296,Male,26-35,Basic,Padel,Mulund
17297,Male,36-45,Premium,Tennis,Powai
17298,Male,26-35,Basic,Padel,Kalyan
17299,Male,36-45,Basic,Padel,Mulund
17300,Female,36-45,Premium,Padel,Powai
17301,Male,36-45,Basic,Squash,Dombivli
17302,Male,26-35,Basic,Squash,Navi Mumbai
17303,Female,36-45,Basic,Badminton,Kalyan
17304,Female,46+,Basic,Squash,Mumbai
17305,Male,46+,Basic,Padel,Powai
17306,Male,26-35,Basic,Pickleball,Powai
17307,Female,18-25,Premium,Tennis,Navi Mumbai
17308,Male,36-45,Premium,Pickleball,Powai
17309,Male,46+,Basic,Table Tennis,Navi Mumbai
17310,Male,46+,Basic,Pickleball,Kalyan
17311,Male,36-45,Basic,Pickleball,Mumbai
17312,Male,18-25,Basic,Padel,Navi Mumbai
17313,Male,26-35,Basic,Pickleball,Navi Mumbai
17314,Male,36-45,Premium,Badminton,Thane
17315,Female,46+,Basic,Squash,Navi Mumbai
17316,Male,36-45,Basic,Badminton,Mulund
17317,Female,26-35,Basic,Table Tennis,Kalyan
17318,Male,46+,Premium,Tennis,Navi Mumbai
17319,Male,46+,Premium,Padel,Navi Mumbai
17320,Female,36-45,Basic,Table Tennis,Mulund
17321,Male,46+,Basic,Table Tennis,Powai
17322,Male,46+,Premium,Table Tennis,Mulund
17323,Female,18-25,Basic,Padel,Navi Mumbai
17324,Female,46+,Premium,Badminton,Navi Mumbai
17325,Male,36-45,Premium,Badminton,Dombivli
17326,Female,36-45,Basic,Badminton,Thane
17327,Female,18-25,Elite,Padel,Thane
17328,Male,26-35,Basic,Pickleball,Powai
17329,Female,26-35,Basic,Squash,Mumbai
17330,Male,18-25,Basic,Pickleball,Mulund
17331,Female,26-35,Basic,Tennis,Kalyan
17332,Male,46+,Basic,Table Tennis,Powai
17333,Female,18-25,Basic,Padel,Kalyan
17334,Male,26-35,Basic,Padel,Mulund
17335,Male,26-35,Basic,Tennis,Powai
17336,Male,26-35,Premium,Table Tennis,Dombivli
17337,Male,46+,Basic,Tennis,Thane
17338,Male,18-25,Basic,Tennis,Dombivli
17339,Female,36-45,Basic,Tennis,Powai
17340,Female,26-35,Basic,Tennis,Kalyan
17341,Male,46+,Basic,Table Tennis,Mulund
17342,Male,26-35,Basic,Tennis,Navi Mumbai
17343,Female,36-45,Basic,Table Tennis,Thane
17344,Female,18-25,Basic,Padel,Powai
17345,Male,26-35,Basic,Table Tennis,Powai
17346,Male,46+,Basic,Padel,Dombivli
17347,Male,18-25,Basic,Squash,Powai
17348,Male,26-35,Premium,Table Tennis,Thane
17349,Male,36-45,Basic,Padel,Mulund
17350,Male,46+,Elite,Tennis,Kalyan
17351,Female,46+,Basic,Pickleball,Thane
17352,Female,36-45,Premium,Table Tennis,Kalyan
17353,Male,18-25,Elite,Table Tennis,Dombivli
17354,Female,36-45,Basic,Squash,Thane
17355,Female,36-45,Basic,Padel,Dombivli
17356,Female,36-45,Basic,Pickleball,Powai
17357,Female,46+,Basic,Squash,Kalyan
17358,Male,18-25,Premium,Padel,Thane
17359,Male,18-25,Basic,Table Tennis,Powai
17360,Male,46+,Premium,Padel,Mumbai
17361,Female,18-25,Premium,Padel,Thane
17362,Male,46+,Basic,Padel,Thane
17363,Female,36-45,Basic,Table Tennis,Thane
17364,Female,36-45,Premium,Padel,Kalyan
17365,Male,18-25,Basic,Padel,Thane
17366,Male,46+,Basic,Squash,Navi Mumbai
17367,Female,46+,Premium,Badminton,Kalyan
17368,Male,36-45,Premium,Table Tennis,Thane
17369,Male,36-45,Basic,Badminton,Thane
17370,Male,36-45,Basic,Pickleball,Navi Mumbai
17371,Male,26-35,Basic,Pickleball,Powai
17372,Male,46+,Basic,Tennis,Mulund
17373,Female,46+,Basic,Table Tennis,Navi Mumbai
17374,Male,18-25,Basic,Pickleball,Thane
17375,Male,18-25,Elite,Tennis,Dombivli
17376,Male,18-25,Basic,Squash,Mulund
17377,Female,36-45,Basic,Padel,Mumbai
17378,Female,18-25,Premium,Badminton,Thane
17379,Female,26-35,Premium,Tennis,Navi Mumbai
17380,Female,36-45,Basic,Padel,Mulund
17381,Male,46+,Basic,Table Tennis,Dombivli
17382,Female,18-25,Basic,Badminton,Thane
17383,Female,36-45,Basic,Pickleball,Powai
17384,Male,36-45,Basic,Squash,Navi Mumbai
17385,Male,26-35,Premium,Tennis,Mulund
17386,Male,26-35,Basic,Badminton,Powai
17387,Male,26-35,Premium,Padel,Powai
17388,Female,36-45,Basic,Padel,Navi Mumbai
17389,Male,46+,Basic,Badminton,Mulund
17390,Female,18-25,Basic,Table Tennis,Powai
17391,Female,46+,Premium,Tennis,Mumbai
17392,Female,18-25,Basic,Tennis,Powai
17393,Male,36-45,Basic,Padel,Thane
17394,Male,46+,Premium,Squash,Dombivli
17395,Female,26-35,Basic,Table Tennis,Powai
17396,Female,46+,Premium,Padel,Dombivli
17397,Female,36-45,Basic,Badminton,Powai
17398,Male,36-45,Premium,Pickleball,Powai
17399,Female,26-35,Premium,Tennis,Navi Mumbai
17400,Female,36-45,Basic,Table Tennis,Kalyan
17401,Male,46+,Basic,Padel,Dombivli
17402,Female,26-35,Basic,Badminton,Powai
17403,Female,36-45,Premium,Squash,Powai
17404,Female,18-25,Basic,Table Tennis,Navi Mumbai
17405,Male,36-45,Elite,Badminton,Mulund
17406,Male,18-25,Basic,Squash,Powai
17407,Male,46+,Basic,Badminton,Kalyan
17408,Female,26-35,Basic,Padel,Kalyan
17409,Female,46+,Basic,Tennis,Mumbai
17410,Male,26-35,Basic,Badminton,Mumbai
17411,Female,26-35,Basic,Pickleball,Mulund
17412,Female,18-25,Basic,Pickleball,Powai
17413,Male,18-25,Basic,Padel,Kalyan
17414,Female,26-35,Basic,Pickleball,Thane
17415,Female,46+,Basic,Tennis,Kalyan
17416,Female,36-45,Basic,Padel,Dombivli
17417,Female,18-25,Basic,Padel,Mumbai
17418,Male,26-35,Elite,Table Tennis,Powai
17419,Male,18-25,Basic,Table Tennis,Mulund
17420,Male,26-35,Basic,Padel,Navi Mumbai
17421,Male,46+,Premium,Squash,Kalyan
17422,Male,36-45,Basic,Pickleball,Kalyan
17423,Female,36-45,Basic,Pickleball,Thane
17424,Male,46+,Basic,Squash,Mumbai
17425,Female,36-45,Premium,Squash,Mumbai
17426,Male,36-45,Basic,Tennis,Dombivli
17427,Female,46+,Basic,Padel,Navi Mumbai
17428,Male,46+,Basic,Squash,Thane
17429,Male,26-35,Premium,Squash,Mulund
17430,Female,36-45,Basic,Badminton,Mulund
17431,Male,18-25,Basic,Pickleball,Dombivli
17432,Male,26-35,Basic,Badminton,Mumbai
17433,Male,26-35,Premium,Tennis,Dombivli
17434,Female,36-45,Premium,Badminton,Thane
17435,Male,18-25,Basic,Badminton,Mumbai
17436,Male,36-45,Basic,Badminton,Mumbai
17437,Male,26-35,Basic,Padel,Dombivli
17438,Male,36-45,Basic,Table Tennis,Mulund
17439,Female,18-25,Premium,Squash,Mulund
17440,Female,36-45,Premium,Padel,Thane
17441,Male,26-35,Elite,Padel,Mulund
17442,Male,46+,Basic,Padel,Kalyan
17443,Male,46+,Basic,Tennis,Powai
17444,Male,18-25,Elite,Table Tennis,Mumbai
17445,Male,26-35,Basic,Badminton,Mumbai
17446,Male,46+,Basic,Table Tennis,Dombivli
17447,Male,46+,Basic,Padel,Thane
17448,Female,36-45,Basic,Tennis,Thane
17449,Male,26-35,Premium,Pickleball,Dombivli
17450,Male,26-35,Premium,Badminton,Powai
17451,Male,18-25,Basic,Table Tennis,Dombivli
17452,Male,46+,Premium,Squash,Navi Mumbai
17453,Female,46+,Basic,Padel,Dombivli
17454,Male,26-35,Premium,Padel,Mumbai
17455,Male,46+,Premium,Tennis,Navi Mumbai
17456,Female,36-45,Basic,Tennis,Kalyan
17457,Female,26-35,Basic,Squash,Navi Mumbai
17458,Female,26-35,Basic,Padel,Navi Mumbai
17459,Female,46+,Basic,Squash,Navi Mumbai
17460,Female,26-35,Basic,Tennis,Mumbai
17461,Female,26-35,Basic,Badminton,Thane
17462,Female,18-25,Basic,Squash,Powai
17463,Male,26-35,Premium,Squash,Thane
17464,Female,26-35,Premium,Badminton,Dombivli
17465,Male,26-35,Premium,Padel,Mumbai
17466,Male,26-35,Basic,Tennis,Mumbai
17467,Male,18-25,Basic,Pickleball,Kalyan
17468,Male,18-25,Basic,Squash,Mulund
17469,Female,36-45,Basic,Squash,Mumbai
17470,Male,36-45,Basic,Squash,Powai
17471,Female,26-35,Basic,Squash,Mulund
17472,Female,26-35,Basic,Badminton,Kalyan
17473,Female,18-25,Premium,Squash,Thane
17474,Female,46+,Basic,Badminton,Thane
17475,Male,36-45,Basic,Pickleball,Thane
17476,Female,18-25,Basic,Pickleball,Mulund
17477,Male,18-25,Basic,Squash,Thane
17478,Female,26-35,Premium,Pickleball,Powai
17479,Female,36-45,Premium,Table Tennis,Thane
17480,Female,46+,Basic,Tennis,Navi Mumbai
17481,Female,46+,Basic,Padel,Mumbai
17482,Male,36-45,Basic,Badminton,Powai
17483,Female,46+,Basic,Padel,Kalyan
17484,Female,36-45,Basic,Squash,Thane
17485,Male,46+,Basic,Padel,Powai
17486,Female,18-25,Premium,Padel,Powai
17487,Male,18-25,Basic,Squash,Dombivli
17488,Male,18-25,Basic,Tennis,Navi Mumbai
17489,Male,26-35,Elite,Badminton,Dombivli
17490,Male,46+,Basic,Padel,Mumbai
17491,Female,18-25,Basic,Badminton,Dombivli
17492,Male,18-25,Basic,Squash,Mumbai
17493,Male,26-35,Premium,Table Tennis,Mulund
17494,Male,36-45,Basic,Padel,Mumbai
17495,Male,26-35,Basic,Pickleball,Thane
17496,Male,26-35,Basic,Padel,Mumbai
17497,Female,18-25,Elite,Padel,Navi Mumbai
17498,Male,36-45,Basic,Padel,Dombivli
17499,Female,26-35,Premium,Squash,Kalyan
17500,Male,26-35,Basic,Badminton,Kalyan
17501,Male,36-45,Basic,Squash,Powai
17502,Male,18-25,Basic,Badminton,Navi Mumbai
17503,Male,36-45,Basic,Squash,Dombivli
17504,Female,26-35,Basic,Tennis,Powai
17505,Male,36-45,Premium,Squash,Mumbai
17506,Female,18-25,Premium,Badminton,Thane
17507,Male,36-45,Basic,Pickleball,Thane
17508,Male,18-25,Basic,Pickleball,Dombivli
17509,Male,26-35,Elite,Padel,Dombivli
17510,Male,46+,Basic,Pickleball,Dombivli
17511,Male,36-45,Basic,Table Tennis,Mulund
17512,Male,36-45,Basic,Padel,Mulund
17513,Female,46+,Elite,Padel,Powai
17514,Male,46+,Basic,Tennis,Thane
17515,Male,36-45,Basic,Pickleball,Thane
17516,Female,46+,Elite,Squash,Kalyan
17517,Male,26-35,Basic,Tennis,Powai
17518,Male,36-45,Premium,Tennis,Mulund
17519,Female,18-25,Premium,Badminton,Powai
17520,Female,26-35,Elite,Badminton,Dombivli
17521,Male,26-35,Basic,Badminton,Mumbai
17522,Male,36-45,Basic,Table Tennis,Mulund
17523,Male,46+,Basic,Tennis,Powai
17524,Male,36-45,Basic,Pickleball,Thane
17525,Male,18-25,Premium,Tennis,Navi Mumbai
17526,Male,46+,Premium,Squash,Dombivli
17527,Male,26-35,Basic,Squash,Powai
17528,Female,18-25,Basic,Squash,Mumbai
17529,Female,46+,Basic,Padel,Navi Mumbai
17530,Female,46+,Basic,Pickleball,Mumbai
17531,Male,36-45,Basic,Pickleball,Mumbai
17532,Male,18-25,Basic,Squash,Mulund
17533,Female,46+,Basic,Tennis,Thane
17534,Male,26-35,Basic,Badminton,Powai
17535,Female,18-25,Basic,Squash,Kalyan
17536,Male,18-25,Premium,Padel,Thane
17537,Female,36-45,Premium,Tennis,Mulund
17538,Male,46+,Premium,Badminton,Navi Mumbai
17539,Female,26-35,Basic,Tennis,Navi Mumbai
17540,Female,26-35,Premium,Padel,Dombivli
17541,Male,36-45,Basic,Badminton,Dombivli
17542,Male,46+,Basic,Padel,Mulund
17543,Male,18-25,Elite,Badminton,Powai
17544,Female,36-45,Premium,Tennis,Mulund
17545,Male,36-45,Premium,Padel,Powai
17546,Male,26-35,Premium,Pickleball,Thane
17547,Female,46+,Basic,Badminton,Dombivli
17548,Male,26-35,Basic,Pickleball,Thane
17549,Male,18-25,Premium,Badminton,Kalyan
17550,Male,46+,Elite,Squash,Mumbai
17551,Male,46+,Basic,Table Tennis,Powai
17552,Male,26-35,Basic,Table Tennis,Powai
17553,Male,46+,Basic,Pickleball,Dombivli
17554,Female,18-25,Elite,Table Tennis,Kalyan
17555,Male,36-45,Basic,Tennis,Mumbai
17556,Female,46+,Basic,Tennis,Mulund
17557,Male,26-35,Basic,Badminton,Mulund
17558,Male,46+,Basic,Squash,Navi Mumbai
17559,Female,18-25,Basic,Pickleball,Mumbai
17560,Male,36-45,Basic,Padel,Mulund
17561,Female,18-25,Basic,Pickleball,Powai
17562,Female,18-25,Basic,Table Tennis,Dombivli
17563,Male,46+,Premium,Tennis,Thane
17564,Female,18-25,Basic,Badminton,Mulund
17565,Male,26-35,Basic,Tennis,Thane
17566,Male,18-25,Premium,Tennis,Mumbai
17567,Male,36-45,Basic,Badminton,Powai
17568,Female,26-35,Basic,Table Tennis,Mulund
17569,Female,36-45,Basic,Padel,Kalyan
17570,Male,26-35,Basic,Padel,Mumbai
17571,Male,46+,Basic,Padel,Dombivli
17572,Female,18-25,Basic,Squash,Dombivli
17573,Male,18-25,Basic,Tennis,Kalyan
17574,Male,36-45,Basic,Padel,Navi Mumbai
17575,Male,18-25,Premium,Padel,Mumbai
17576,Male,36-45,Elite,Padel,Navi Mumbai
17577,Female,18-25,Basic,Tennis,Powai
17578,Female,46+,Basic,Squash,Mulund
17579,Male,18-25,Premium,Table Tennis,Powai
17580,Male,46+,Basic,Squash,Mulund
17581,Male,18-25,Basic,Badminton,Kalyan
17582,Male,36-45,Premium,Badminton,Powai
17583,Female,36-45,Basic,Table Tennis,Kalyan
17584,Female,26-35,Basic,Pickleball,Kalyan
17585,Female,26-35,Basic,Badminton,Mumbai
17586,Female,36-45,Basic,Badminton,Mulund
17587,Female,36-45,Basic,Table Tennis,Thane
17588,Female,18-25,Basic,Pickleball,Thane
17589,Male,26-35,Basic,Badminton,Thane
17590,Male,18-25,Basic,Badminton,Mumbai
17591,Male,46+,Basic,Table Tennis,Thane
17592,Female,26-35,Basic,Pickleball,Mumbai
17593,Female,46+,Basic,Squash,Mulund
17594,Male,18-25,Premium,Squash,Mumbai
17595,Male,18-25,Basic,Squash,Mulund
17596,Male,36-45,Premium,Table Tennis,Mumbai
17597,Male,46+,Basic,Padel,Mumbai
17598,Male,36-45,Basic,Padel,Thane
17599,Male,26-35,Basic,Padel,Thane
17600,Female,36-45,Basic,Pickleball,Powai
17601,Male,46+,Premium,Table Tennis,Dombivli
17602,Female,46+,Basic,Squash,Navi Mumbai
17603,Male,26-35,Premium,Table Tennis,Dombivli
17604,Male,46+,Premium,Tennis,Navi Mumbai
17605,Male,26-35,Elite,Badminton,Navi Mumbai
17606,Female,46+,Elite,Pickleball,Thane
17607,Male,36-45,Basic,Pickleball,Dombivli
17608,Male,26-35,Basic,Padel,Kalyan
17609,Male,26-35,Basic,Padel,Mumbai
17610,Male,36-45,Premium,Table Tennis,Mumbai
17611,Male,18-25,Premium,Tennis,Kalyan
17612,Female,26-35,Basic,Tennis,Mulund
17613,Male,36-45,Basic,Pickleball,Kalyan
17614,Female,36-45,Basic,Pickleball,Mulund
17615,Male,46+,Premium,Pickleball,Navi Mumbai
17616,Male,36-45,Premium,Pickleball,Navi Mumbai
17617,Female,26-35,Basic,Squash,Powai
17618,Female,46+,Basic,Pickleball,Powai
17619,Male,46+,Premium,Table Tennis,Dombivli
17620,Male,46+,Basic,Pickleball,Powai
17621,Female,46+,Basic,Table Tennis,Dombivli
17622,Male,26-35,Basic,Squash,Dombivli
17623,Male,26-35,Basic,Badminton,Mumbai
17624,Male,36-45,Basic,Badminton,Kalyan
17625,Male,18-25,Premium,Table Tennis,Powai
17626,Male,26-35,Basic,Padel,Mumbai
17627,Male,18-25,Basic,Pickleball,Navi Mumbai
17628,Male,36-45,Basic,Badminton,Navi Mumbai
17629,Male,36-45,Premium,Padel,Navi Mumbai
17630,Male,36-45,Premium,Badminton,Navi Mumbai
17631,Female,18-25,Basic,Pickleball,Kalyan
17632,Male,46+,Basic,Table Tennis,Powai
17633,Male,46+,Basic,Padel,Dombivli
17634,Male,26-35,Basic,Padel,Navi Mumbai
17635,Female,26-35,Basic,Squash,Dombivli
17636,Male,36-45,Premium,Padel,Mulund
17637,Female,46+,Basic,Badminton,Navi Mumbai
17638,Male,46+,Basic,Padel,Dombivli
17639,Female,18-25,Basic,Table Tennis,Dombivli
17640,Male,18-25,Basic,Table Tennis,Powai
