inventory_id,store_id,product_id,current_stock,reorder_level,lead_time_days,stock_status
9488,5,1021,143,30,7,Healthy
9489,6,1043,60,30,4,Healthy
9490,6,1073,71,30,8,Healthy
9491,2,1079,138,30,8,Healthy
9492,3,1037,132,30,11,Healthy
9493,5,1066,86,30,14,Healthy
9494,6,1034,57,30,3,Healthy
9495,2,1097,120,30,9,Healthy
9496,1,1004,135,30,12,Healthy
9497,2,1040,10,25,12,Low Stock
9498,2,1135,466,50,8,Overstock
9499,3,1116,63,30,13,Healthy
9500,2,1119,124,30,8,Healthy
9501,4,1085,4,25,8,Low Stock
9502,4,1083,64,30,5,Healthy
9503,6,1055,120,30,6,Healthy
9504,4,1022,85,30,5,Healthy
9505,3,1040,80,30,12,Healthy
9506,4,1022,13,25,5,Low Stock
9507,1,1029,71,30,12,Healthy
9508,6,1052,134,30,7,Healthy
9509,6,1088,108,30,3,Healthy
9510,3,1076,136,30,9,Healthy
9511,4,1094,256,50,9,Overstock
9512,6,1139,102,30,9,Healthy
9513,4,1082,145,30,8,Healthy
9514,1,1066,126,30,5,Healthy
9515,6,1007,142,30,11,Healthy
9516,3,1006,8,25,12,Low Stock
9517,1,1095,135,30,12,Healthy
9518,1,1093,17,25,5,Low Stock
9519,6,1077,114,30,11,Healthy
9520,5,1046,1,25,3,Low Stock
9521,6,1119,11,25,11,Low Stock
9522,6,1081,0,25,12,Low Stock
9523,5,1143,56,30,10,Healthy
9524,1,1021,76,30,5,Healthy
9525,4,1131,125,30,15,Healthy
9526,4,1095,125,30,7,Healthy
9527,5,1056,90,30,6,Healthy
9528,5,1032,54,30,14,Healthy
9529,3,1131,139,30,6,Healthy
9530,6,1113,94,30,13,Healthy
9531,4,1031,80,30,3,Healthy
9532,5,1109,101,30,12,Healthy
9533,5,1124,0,25,10,Low Stock
9534,6,1076,141,30,9,Healthy
9535,4,1030,13,25,11,Low Stock
9536,1,1037,10,25,9,Low Stock
9537,4,1044,83,30,14,Healthy
9538,4,1093,404,50,10,Overstock
9539,2,1032,82,30,14,Healthy
9540,2,1089,135,30,8,Healthy
9541,3,1034,124,30,15,Healthy
9542,2,1086,149,30,11,Healthy
9543,3,1008,272,50,15,Overstock
9544,6,1063,84,30,11,Healthy
9545,6,1074,82,30,4,Healthy
9546,5,1065,257,50,13,Overstock
9547,3,1077,363,50,9,Overstock
9548,4,1106,99,30,7,Healthy
9549,3,1119,69,30,14,Healthy
9550,5,1134,67,30,12,Healthy
9551,5,1114,149,30,15,Healthy
9552,3,1033,62,30,4,Healthy
9553,4,1056,131,30,12,Healthy
9554,5,1013,16,25,4,Low Stock
9555,3,1062,83,30,15,Healthy
9556,6,1142,61,30,12,Healthy
9557,1,1064,18,25,10,Low Stock
9558,3,1103,122,30,8,Healthy
9559,3,1007,2,25,3,Low Stock
9560,3,1150,432,50,10,Overstock
9561,1,1009,75,30,3,Healthy
9562,3,1057,121,30,13,Healthy
9563,5,1026,62,30,13,Healthy
9564,4,1057,56,30,11,Healthy
9565,2,1038,113,30,10,Healthy
9566,4,1148,145,30,7,Healthy
9567,6,1076,127,30,3,Healthy
9568,5,1146,55,30,9,Healthy
9569,3,1080,77,30,4,Healthy
9570,6,1012,95,30,10,Healthy
9571,3,1097,67,30,8,Healthy
9572,6,1109,142,30,10,Healthy
9573,5,1096,284,50,5,Overstock
9574,1,1098,135,30,12,Healthy
9575,6,1083,71,30,8,Healthy
9576,3,1102,13,25,5,Low Stock
9577,4,1098,149,30,10,Healthy
9578,3,1019,119,30,6,Healthy
9579,4,1039,6,25,10,Low Stock
9580,5,1024,19,25,3,Low Stock
9581,5,1028,95,30,5,Healthy
9582,6,1003,64,30,14,Healthy
9583,3,1027,102,30,8,Healthy
9584,1,1147,120,30,7,Healthy
9585,5,1078,81,30,4,Healthy
9586,5,1147,145,30,3,Healthy
9587,2,1018,112,30,9,Healthy
9588,1,1105,135,30,12,Healthy
9589,3,1012,405,50,4,Overstock
9590,3,1025,14,25,6,Low Stock
9591,3,1059,130,30,10,Healthy
9592,4,1072,134,30,7,Healthy
9593,1,1082,19,25,15,Low Stock
9594,1,1074,1,25,7,Low Stock
9595,3,1095,73,30,6,Healthy
9596,5,1148,58,30,7,Healthy
9597,1,1006,11,25,9,Low Stock
9598,1,1125,103,30,10,Healthy
9599,4,1108,117,30,13,Healthy
9600,1,1137,70,30,8,Healthy
9601,3,1086,96,30,9,Healthy
9602,5,1033,76,30,11,Healthy
9603,5,1121,93,30,12,Healthy
9604,6,1117,147,30,5,Healthy
9605,2,1141,95,30,3,Healthy
9606,6,1127,101,30,3,Healthy
9607,1,1026,148,30,3,Healthy
9608,3,1089,56,30,10,Healthy
9609,1,1123,69,30,7,Healthy
9610,1,1092,439,50,5,Overstock
9611,2,1129,349,50,15,Overstock
9612,5,1023,60,30,9,Healthy
9613,3,1149,291,50,5,Overstock
9614,5,1129,82,30,7,Healthy
9615,3,1105,328,50,4,Overstock
9616,2,1005,116,30,6,Healthy
9617,1,1016,17,25,11,Low Stock
9618,5,1034,61,30,11,Healthy
9619,1,1080,93,30,4,Healthy
9620,5,1041,284,50,4,Overstock
9621,6,1074,59,30,11,Healthy
9622,5,1148,1,25,8,Low Stock
9623,6,1112,20,25,14,Low Stock
9624,4,1122,7,25,13,Low Stock
9625,6,1052,54,30,12,Healthy
9626,3,1143,50,30,3,Healthy
9627,1,1042,89,30,9,Healthy
9628,6,1035,477,50,15,Overstock
9629,6,1123,14,25,15,Low Stock
9630,3,1091,147,30,13,Healthy
9631,5,1119,85,30,8,Healthy
9632,2,1064,63,30,10,Healthy
9633,4,1101,147,30,10,Healthy
9634,5,1116,149,30,13,Healthy
9635,1,1142,108,30,4,Healthy
9636,5,1061,78,30,9,Healthy
9637,6,1145,114,30,13,Healthy
9638,2,1136,4,25,4,Low Stock
9639,1,1003,129,30,15,Healthy
9640,5,1040,227,50,15,Overstock
9641,3,1083,100,30,3,Healthy
9642,6,1101,150,30,7,Healthy
9643,5,1149,96,30,8,Healthy
9644,2,1067,81,30,10,Healthy
9645,3,1051,123,30,3,Healthy
9646,5,1145,16,25,12,Low Stock
9647,2,1140,59,30,11,Healthy
9648,3,1140,57,30,11,Healthy
9649,6,1066,76,30,13,Healthy
9650,4,1148,114,30,14,Healthy
9651,1,1123,70,30,11,Healthy
9652,5,1021,15,25,10,Low Stock
9653,1,1140,86,30,9,Healthy
9654,2,1027,139,30,5,Healthy
9655,3,1081,341,50,15,Overstock
9656,4,1065,130,30,13,Healthy
9657,5,1013,16,25,4,Low Stock
9658,1,1123,111,30,15,Healthy
9659,2,1113,10,25,3,Low Stock
9660,2,1143,101,30,3,Healthy
9661,5,1081,69,30,8,Healthy
9662,4,1095,52,30,6,Healthy
9663,2,1077,73,30,13,Healthy
9664,6,1028,94,30,9,Healthy
9665,2,1085,142,30,6,Healthy
9666,3,1129,449,50,8,Overstock
9667,2,1031,113,30,13,Healthy
9668,4,1108,93,30,4,Healthy
9669,1,1138,117,30,10,Healthy
9670,1,1003,90,30,12,Healthy
9671,2,1121,124,30,9,Healthy
9672,6,1039,107,30,5,Healthy
9673,3,1075,51,30,10,Healthy
9674,4,1065,53,30,5,Healthy
9675,5,1060,51,30,6,Healthy
9676,5,1020,51,30,12,Healthy
9677,6,1056,96,30,11,Healthy
9678,3,1060,2,25,5,Low Stock
9679,4,1056,119,30,7,Healthy
9680,5,1056,127,30,4,Healthy
9681,4,1089,81,30,13,Healthy
9682,6,1065,93,30,4,Healthy
9683,6,1059,3,25,14,Low Stock
9684,2,1105,149,30,13,Healthy
9685,5,1098,440,50,14,Overstock
9686,3,1098,108,30,13,Healthy
9687,5,1010,93,30,4,Healthy
9688,4,1051,20,25,6,Low Stock
9689,5,1140,422,50,3,Overstock
9690,4,1037,8,25,9,Low Stock
9691,4,1085,407,50,11,Overstock
9692,1,1003,59,30,15,Healthy
9693,5,1050,15,25,10,Low Stock
9694,1,1134,112,30,8,Healthy
9695,5,1124,87,30,13,Healthy
9696,6,1082,88,30,13,Healthy
9697,2,1082,105,30,8,Healthy
9698,6,1023,78,30,10,Healthy
9699,2,1016,145,30,12,Healthy
9700,2,1087,307,50,9,Overstock
9701,4,1062,235,50,3,Overstock
9702,6,1026,11,25,5,Low Stock
9703,2,1064,91,30,5,Healthy
9704,6,1064,119,30,14,Healthy
9705,5,1037,88,30,15,Healthy
9706,3,1002,4,25,13,Low Stock
9707,3,1003,82,30,11,Healthy
9708,4,1129,15,25,8,Low Stock
9709,6,1060,17,25,9,Low Stock
9710,1,1067,99,30,4,Healthy
9711,3,1084,120,30,14,Healthy
9712,6,1076,83,30,5,Healthy
9713,1,1110,114,30,11,Healthy
9714,2,1052,115,30,14,Healthy
9715,3,1097,115,30,4,Healthy
9716,5,1139,109,30,9,Healthy
9717,5,1005,122,30,13,Healthy
9718,2,1013,77,30,8,Healthy
9719,2,1132,137,30,11,Healthy
9720,1,1004,125,30,7,Healthy
9721,2,1002,90,30,12,Healthy
9722,6,1035,57,30,8,Healthy
9723,5,1066,130,30,11,Healthy
9724,3,1034,117,30,11,Healthy
9725,3,1026,149,30,14,Healthy
9726,1,1131,75,30,14,Healthy
9727,3,1064,20,25,12,Low Stock
9728,6,1046,104,30,14,Healthy
9729,4,1119,18,25,7,Low Stock
9730,1,1098,124,30,12,Healthy
9731,2,1119,132,30,3,Healthy
9732,1,1095,13,25,12,Low Stock
9733,3,1112,123,30,8,Healthy
9734,6,1026,112,30,12,Healthy
9735,3,1096,144,30,6,Healthy
9736,5,1127,117,30,5,Healthy
9737,4,1065,94,30,9,Healthy
9738,2,1008,57,30,10,Healthy
9739,1,1023,67,30,9,Healthy
9740,3,1138,4,25,7,Low Stock
9741,4,1041,128,30,3,Healthy
9742,5,1145,112,30,4,Healthy
9743,2,1140,447,50,11,Overstock
9744,5,1147,19,25,15,Low Stock
9745,4,1111,116,30,13,Healthy
9746,3,1128,136,30,13,Healthy
9747,5,1093,135,30,11,Healthy
9748,5,1135,4,25,6,Low Stock
9749,1,1079,4,25,10,Low Stock
9750,4,1127,128,30,8,Healthy
9751,4,1011,115,30,14,Healthy
9752,1,1065,9,25,15,Low Stock
9753,1,1101,100,30,3,Healthy
9754,3,1081,83,30,10,Healthy
9755,4,1087,61,30,11,Healthy
9756,1,1148,6,25,4,Low Stock
9757,4,1041,109,30,13,Healthy
9758,3,1115,55,30,10,Healthy
9759,3,1025,91,30,10,Healthy
9760,5,1148,66,30,13,Healthy
9761,3,1121,58,30,13,Healthy
9762,5,1045,125,30,14,Healthy
9763,2,1056,116,30,12,Healthy
9764,6,1035,51,30,15,Healthy
9765,5,1096,10,25,9,Low Stock
9766,4,1039,108,30,12,Healthy
9767,4,1030,141,30,14,Healthy
9768,4,1121,70,30,15,Healthy
9769,2,1014,57,30,10,Healthy
9770,6,1014,76,30,10,Healthy
9771,5,1137,90,30,7,Healthy
9772,6,1138,145,30,9,Healthy
9773,2,1126,76,30,11,Healthy
9774,3,1024,77,30,7,Healthy
9775,4,1142,108,30,10,Healthy
9776,3,1056,108,30,12,Healthy
9777,5,1133,104,30,7,Healthy
9778,1,1119,79,30,8,Healthy
9779,6,1136,149,30,15,Healthy
9780,5,1025,1,25,12,Low Stock
9781,6,1029,52,30,4,Healthy
9782,2,1111,64,30,9,Healthy
9783,6,1043,122,30,3,Healthy
9784,1,1087,80,30,12,Healthy
9785,5,1056,302,50,10,Overstock
9786,6,1051,10,25,10,Low Stock
9787,3,1129,120,30,3,Healthy
9788,5,1070,293,50,15,Overstock
9789,6,1015,62,30,9,Healthy
9790,3,1040,116,30,14,Healthy
9791,5,1075,80,30,4,Healthy
9792,4,1037,55,30,5,Healthy
9793,1,1070,105,30,12,Healthy
9794,5,1083,107,30,10,Healthy
9795,4,1065,93,30,14,Healthy
9796,1,1068,18,25,11,Low Stock
9797,4,1071,62,30,4,Healthy
9798,5,1090,144,30,13,Healthy
9799,6,1057,107,30,12,Healthy
9800,3,1127,8,25,13,Low Stock
9801,6,1086,129,30,12,Healthy
9802,1,1067,16,25,8,Low Stock
9803,4,1037,127,30,14,Healthy
9804,3,1103,18,25,4,Low Stock
9805,1,1081,115,30,10,Healthy
9806,4,1001,11,25,12,Low Stock
9807,1,1051,69,30,14,Healthy
9808,2,1055,71,30,6,Healthy
9809,4,1097,124,30,13,Healthy
9810,1,1011,73,30,5,Healthy
9811,2,1011,89,30,4,Healthy
9812,4,1045,92,30,4,Healthy
9813,4,1022,50,30,6,Healthy
9814,6,1023,123,30,15,Healthy
9815,4,1031,318,50,7,Overstock
9816,1,1076,11,25,10,Low Stock
9817,6,1018,50,30,13,Healthy
9818,6,1077,123,30,11,Healthy
9819,2,1028,321,50,13,Overstock
9820,1,1112,105,30,14,Healthy
9821,1,1103,112,30,9,Healthy
9822,4,1006,84,30,9,Healthy
9823,4,1108,19,25,7,Low Stock
9824,4,1042,13,25,4,Low Stock
9825,4,1017,137,30,7,Healthy
9826,4,1108,101,30,5,Healthy
9827,1,1045,150,30,11,Healthy
9828,4,1061,82,30,10,Healthy
9829,6,1030,98,30,4,Healthy
9830,1,1079,306,50,10,Overstock
9831,3,1011,100,30,9,Healthy
9832,3,1121,69,30,10,Healthy
9833,2,1013,50,30,12,Healthy
9834,6,1129,95,30,3,Healthy
9835,1,1025,10,25,9,Low Stock
9836,2,1119,53,30,15,Healthy
9837,6,1002,54,30,4,Healthy
9838,4,1082,203,50,7,Overstock
9839,6,1063,96,30,3,Healthy
9840,1,1055,131,30,8,Healthy
9841,6,1036,6,25,3,Low Stock
9842,5,1141,15,25,13,Low Stock
9843,3,1132,71,30,15,Healthy
9844,3,1020,136,30,8,Healthy
9845,2,1131,148,30,13,Healthy
9846,2,1058,111,30,12,Healthy
9847,3,1089,124,30,13,Healthy
9848,6,1021,440,50,6,Overstock
9849,6,1072,231,50,15,Overstock
9850,3,1086,54,30,4,Healthy
9851,2,1037,357,50,9,Overstock
9852,5,1042,63,30,8,Healthy
9853,4,1131,8,25,13,Low Stock
9854,1,1103,59,30,5,Healthy
9855,6,1103,10,25,4,Low Stock
9856,2,1106,16,25,10,Low Stock
9857,6,1003,87,30,7,Healthy
9858,4,1121,18,25,15,Low Stock
9859,1,1069,150,30,8,Healthy
9860,6,1072,138,30,13,Healthy
9861,6,1068,67,30,5,Healthy
9862,6,1098,472,50,3,Overstock
9863,6,1065,77,30,9,Healthy
9864,3,1131,75,30,15,Healthy
9865,5,1135,134,30,4,Healthy
9866,3,1060,129,30,3,Healthy
9867,5,1011,81,30,5,Healthy
9868,1,1128,57,30,15,Healthy
9869,6,1071,60,30,7,Healthy
9870,4,1025,102,30,13,Healthy
9871,6,1117,2,25,6,Low Stock
9872,5,1034,125,30,7,Healthy
9873,5,1011,78,30,6,Healthy
9874,6,1130,16,25,8,Low Stock
9875,5,1113,95,30,15,Healthy
9876,2,1120,129,30,5,Healthy
9877,5,1107,76,30,9,Healthy
9878,3,1060,11,25,4,Low Stock
9879,6,1011,115,30,9,Healthy
9880,5,1013,105,30,3,Healthy
9881,6,1063,140,30,13,Healthy
9882,3,1132,88,30,14,Healthy
9883,1,1098,94,30,15,Healthy
9884,1,1043,20,25,13,Low Stock
9885,2,1083,104,30,7,Healthy
9886,3,1082,57,30,5,Healthy
9887,4,1143,80,30,7,Healthy
9888,1,1106,128,30,13,Healthy
9889,6,1081,14,25,6,Low Stock
9890,3,1049,143,30,10,Healthy
9891,5,1016,143,30,10,Healthy
9892,1,1038,111,30,15,Healthy
9893,2,1145,118,30,4,Healthy
9894,6,1048,52,30,3,Healthy
9895,1,1121,90,30,12,Healthy
9896,2,1130,70,30,15,Healthy
9897,2,1038,50,30,13,Healthy
9898,3,1098,66,30,12,Healthy
9899,5,1110,383,50,8,Overstock
9900,6,1092,110,30,8,Healthy
9901,4,1120,100,30,12,Healthy
9902,5,1004,93,30,8,Healthy
9903,5,1138,104,30,11,Healthy
9904,1,1099,138,30,8,Healthy
9905,1,1077,14,25,9,Low Stock
9906,6,1048,131,30,14,Healthy
9907,2,1069,79,30,5,Healthy
9908,3,1136,416,50,6,Overstock
9909,2,1105,69,30,5,Healthy
9910,5,1139,55,30,15,Healthy
9911,1,1032,71,30,4,Healthy
9912,6,1112,3,25,9,Low Stock
9913,6,1030,84,30,5,Healthy
9914,6,1033,101,30,12,Healthy
9915,5,1003,56,30,5,Healthy
9916,6,1066,84,30,5,Healthy
9917,6,1062,11,25,6,Low Stock
9918,1,1063,417,50,9,Overstock
9919,2,1139,150,30,13,Healthy
9920,6,1002,76,30,14,Healthy
9921,1,1079,2,25,5,Low Stock
9922,3,1125,121,30,10,Healthy
9923,4,1146,136,30,8,Healthy
9924,6,1132,141,30,7,Healthy
9925,1,1131,56,30,4,Healthy
9926,4,1037,15,25,12,Low Stock
9927,3,1058,68,30,8,Healthy
9928,1,1022,69,30,14,Healthy
9929,4,1057,59,30,9,Healthy
9930,5,1108,60,30,9,Healthy
9931,1,1111,60,30,15,Healthy
9932,2,1015,53,30,15,Healthy
9933,5,1040,404,50,10,Overstock
9934,6,1118,85,30,9,Healthy
9935,1,1114,148,30,14,Healthy
9936,3,1011,148,30,14,Healthy
9937,1,1011,53,30,7,Healthy
9938,3,1131,108,30,13,Healthy
9939,3,1125,5,25,4,Low Stock
9940,1,1114,122,30,4,Healthy
9941,1,1048,61,30,8,Healthy
9942,2,1127,1,25,4,Low Stock
9943,6,1087,65,30,6,Healthy
9944,4,1117,80,30,14,Healthy
9945,2,1105,114,30,5,Healthy
9946,6,1087,15,25,7,Low Stock
9947,1,1109,150,30,3,Healthy
9948,4,1025,145,30,8,Healthy
9949,4,1137,12,25,15,Low Stock
9950,3,1147,85,30,14,Healthy
9951,4,1136,18,25,9,Low Stock
9952,1,1025,238,50,12,Overstock
9953,1,1053,143,30,14,Healthy
9954,3,1134,143,30,15,Healthy
9955,1,1054,67,30,13,Healthy
9956,3,1043,104,30,10,Healthy
9957,1,1127,204,50,9,Overstock
9958,3,1076,12,25,15,Low Stock
9959,4,1071,115,30,11,Healthy
9960,4,1122,62,30,9,Healthy
9961,3,1057,90,30,12,Healthy
9962,3,1142,101,30,5,Healthy
9963,6,1035,4,25,4,Low Stock
9964,2,1125,53,30,12,Healthy
9965,6,1140,140,30,13,Healthy
9966,1,1016,135,30,14,Healthy
9967,2,1061,99,30,13,Healthy
9968,6,1017,75,30,12,Healthy
9969,1,1034,79,30,4,Healthy
9970,3,1057,96,30,12,Healthy
9971,1,1089,64,30,14,Healthy
9972,1,1110,100,30,14,Healthy
9973,2,1103,13,25,13,Low Stock
9974,5,1060,114,30,7,Healthy
9975,2,1065,80,30,8,Healthy
9976,3,1006,122,30,13,Healthy
9977,2,1117,123,30,4,Healthy
9978,1,1036,129,30,15,Healthy
9979,3,1046,144,30,4,Healthy
9980,1,1048,301,50,13,Overstock
9981,3,1031,420,50,9,Overstock
9982,6,1017,93,30,4,Healthy
9983,1,1036,4,25,14,Low Stock
9984,1,1020,52,30,8,Healthy
9985,4,1039,432,50,7,Overstock
9986,2,1055,15,25,8,Low Stock
9987,1,1120,98,30,8,Healthy
9988,2,1051,101,30,11,Healthy
9989,5,1060,146,30,11,Healthy
9990,3,1147,51,30,4,Healthy
9991,6,1144,141,30,14,Healthy
9992,6,1084,81,30,12,Healthy
9993,3,1061,78,30,4,Healthy
9994,3,1044,120,30,8,Healthy
9995,4,1083,4,25,6,Low Stock
9996,6,1087,295,50,8,Overstock
9997,3,1068,71,30,4,Healthy
9998,2,1003,88,30,8,Healthy
9999,6,1001,80,30,3,Healthy
10000,2,1011,469,50,5,Overstock
10001,1,1011,140,30,8,Healthy
10002,5,1124,65,30,4,Healthy
10003,1,1004,119,30,8,Healthy
10004,6,1147,148,30,7,Healthy
10005,3,1150,113,30,7,Healthy
10006,2,1131,81,30,5,Healthy
10007,3,1141,108,30,7,Healthy
10008,3,1031,107,30,12,Healthy
10009,6,1048,5,25,13,Low Stock
10010,2,1023,114,30,12,Healthy
10011,1,1037,70,30,8,Healthy
10012,5,1076,62,30,4,Healthy
10013,5,1082,72,30,5,Healthy
10014,6,1056,147,30,14,Healthy
10015,1,1075,54,30,15,Healthy
10016,5,1039,141,30,11,Healthy
10017,3,1071,498,50,8,Overstock
10018,3,1097,11,25,14,Low Stock
10019,2,1068,87,30,5,Healthy
10020,2,1096,92,30,7,Healthy
10021,1,1054,102,30,10,Healthy
10022,4,1125,68,30,7,Healthy
10023,3,1140,132,30,6,Healthy
10024,6,1094,144,30,12,Healthy
10025,2,1064,8,25,5,Low Stock
10026,4,1053,141,30,11,Healthy
10027,5,1058,16,25,5,Low Stock
10028,4,1069,136,30,3,Healthy
10029,2,1042,136,30,14,Healthy
10030,6,1080,88,30,5,Healthy
10031,2,1034,16,25,10,Low Stock
10032,1,1027,291,50,5,Overstock
10033,6,1085,104,30,5,Healthy
10034,6,1142,87,30,14,Healthy
10035,5,1044,102,30,4,Healthy
10036,3,1116,254,50,11,Overstock
10037,6,1008,140,30,11,Healthy
10038,4,1010,59,30,11,Healthy
10039,5,1078,122,30,7,Healthy
10040,1,1003,112,30,15,Healthy
10041,3,1113,3,25,3,Low Stock
10042,2,1062,10,25,13,Low Stock
10043,5,1097,64,30,13,Healthy
10044,2,1100,143,30,9,Healthy
10045,3,1008,145,30,13,Healthy
10046,6,1106,10,25,13,Low Stock
10047,2,1121,83,30,9,Healthy
10048,2,1046,122,30,10,Healthy
10049,1,1027,7,25,12,Low Stock
10050,5,1050,123,30,3,Healthy
10051,3,1090,75,30,6,Healthy
10052,6,1091,77,30,9,Healthy
10053,2,1020,92,30,4,Healthy
10054,4,1025,58,30,15,Healthy
10055,5,1072,74,30,5,Healthy
10056,4,1054,88,30,6,Healthy
10057,1,1050,64,30,10,Healthy
10058,4,1130,112,30,10,Healthy
10059,3,1031,124,30,8,Healthy
10060,6,1137,135,30,4,Healthy
10061,3,1104,67,30,12,Healthy
10062,5,1106,139,30,9,Healthy
10063,3,1149,134,30,14,Healthy
10064,1,1102,6,25,9,Low Stock
10065,6,1016,113,30,14,Healthy
10066,2,1050,78,30,13,Healthy
10067,3,1100,98,30,15,Healthy
10068,4,1129,145,30,11,Healthy
10069,6,1024,402,50,13,Overstock
10070,1,1095,108,30,8,Healthy
10071,4,1010,104,30,14,Healthy
10072,6,1038,80,30,10,Healthy
10073,3,1035,136,30,8,Healthy
10074,2,1014,142,30,7,Healthy
10075,6,1026,86,30,10,Healthy
10076,5,1140,78,30,15,Healthy
10077,6,1142,57,30,14,Healthy
10078,1,1027,103,30,7,Healthy
10079,4,1053,414,50,8,Overstock
10080,2,1047,13,25,13,Low Stock
10081,1,1029,63,30,13,Healthy
10082,3,1147,6,25,9,Low Stock
10083,1,1040,93,30,6,Healthy
10084,3,1065,0,25,3,Low Stock
10085,5,1123,358,50,6,Overstock
10086,5,1068,105,30,7,Healthy
10087,1,1082,18,25,12,Low Stock
10088,3,1008,7,25,13,Low Stock
10089,5,1136,135,30,9,Healthy
10090,2,1097,20,25,5,Low Stock
10091,2,1046,113,30,8,Healthy
10092,2,1055,78,30,6,Healthy
10093,2,1102,9,25,11,Low Stock
10094,3,1087,59,30,4,Healthy
10095,5,1105,135,30,10,Healthy
10096,6,1140,87,30,6,Healthy
10097,1,1031,121,30,7,Healthy
10098,4,1006,129,30,15,Healthy
10099,6,1120,14,25,14,Low Stock
10100,6,1021,2,25,6,Low Stock
10101,4,1051,476,50,4,Overstock
10102,4,1036,68,30,13,Healthy
10103,4,1049,124,30,8,Healthy
10104,4,1067,96,30,14,Healthy
10105,3,1134,128,30,9,Healthy
10106,3,1146,140,30,6,Healthy
10107,2,1021,7,25,3,Low Stock
10108,1,1005,388,50,12,Overstock
10109,1,1038,116,30,14,Healthy
10110,6,1004,150,30,6,Healthy
10111,4,1007,141,30,4,Healthy
10112,2,1056,57,30,5,Healthy
10113,3,1029,130,30,14,Healthy
10114,3,1051,90,30,11,Healthy
10115,2,1021,100,30,4,Healthy
10116,4,1002,485,50,10,Overstock
10117,1,1050,141,30,15,Healthy
10118,3,1077,150,30,8,Healthy
10119,4,1077,72,30,9,Healthy
10120,4,1055,427,50,4,Overstock
10121,1,1005,99,30,7,Healthy
10122,4,1096,95,30,14,Healthy
10123,1,1014,150,30,4,Healthy
10124,2,1093,97,30,4,Healthy
10125,4,1094,11,25,5,Low Stock
10126,4,1017,58,30,14,Healthy
10127,5,1026,205,50,5,Overstock
10128,2,1101,11,25,4,Low Stock
10129,1,1060,70,30,12,Healthy
10130,6,1124,102,30,11,Healthy
10131,5,1012,92,30,7,Healthy
10132,5,1071,87,30,8,Healthy
10133,6,1129,489,50,8,Overstock
10134,6,1073,83,30,8,Healthy
10135,1,1022,89,30,10,Healthy
10136,4,1114,135,30,5,Healthy
10137,6,1013,131,30,9,Healthy
10138,1,1072,113,30,11,Healthy
10139,5,1058,101,30,4,Healthy
10140,3,1089,19,25,11,Low Stock
10141,3,1080,7,25,9,Low Stock
10142,6,1116,15,25,5,Low Stock
10143,6,1049,142,30,10,Healthy
10144,5,1016,18,25,12,Low Stock
10145,3,1049,69,30,3,Healthy
10146,5,1076,54,30,12,Healthy
10147,2,1016,109,30,7,Healthy
10148,5,1036,291,50,12,Overstock
10149,5,1067,11,25,12,Low Stock
10150,5,1010,19,25,9,Low Stock
10151,1,1087,18,25,5,Low Stock
10152,5,1036,109,30,6,Healthy
10153,2,1126,79,30,3,Healthy
10154,5,1091,7,25,9,Low Stock
10155,5,1078,202,50,10,Overstock
10156,1,1105,118,30,3,Healthy
10157,2,1049,103,30,5,Healthy
10158,5,1015,267,50,13,Overstock
10159,6,1088,447,50,5,Overstock
10160,4,1071,13,25,8,Low Stock
10161,5,1023,52,30,7,Healthy
10162,2,1090,74,30,5,Healthy
10163,1,1074,19,25,13,Low Stock
10164,5,1055,131,30,5,Healthy
10165,6,1065,488,50,11,Overstock
10166,3,1143,85,30,15,Healthy
10167,6,1120,4,25,8,Low Stock
10168,4,1010,92,30,9,Healthy
10169,6,1071,141,30,4,Healthy
10170,3,1001,116,30,15,Healthy
10171,4,1037,4,25,12,Low Stock
10172,4,1115,62,30,12,Healthy
10173,1,1119,128,30,15,Healthy
10174,5,1050,121,30,8,Healthy
10175,3,1084,65,30,4,Healthy
10176,3,1109,139,30,5,Healthy
10177,3,1120,11,25,9,Low Stock
10178,3,1109,136,30,5,Healthy
10179,3,1047,489,50,4,Overstock
10180,6,1006,143,30,6,Healthy
10181,5,1033,8,25,13,Low Stock
10182,4,1125,141,30,3,Healthy
10183,4,1069,136,30,6,Healthy
10184,3,1092,375,50,9,Overstock
10185,1,1127,50,30,6,Healthy
10186,2,1010,131,30,7,Healthy
10187,6,1044,132,30,10,Healthy
10188,4,1066,53,30,7,Healthy
10189,2,1147,143,30,13,Healthy
10190,3,1102,51,30,5,Healthy
10191,4,1103,87,30,6,Healthy
10192,3,1043,113,30,9,Healthy
10193,1,1026,145,30,9,Healthy
10194,5,1070,141,30,15,Healthy
10195,4,1043,126,30,11,Healthy
10196,1,1038,4,25,7,Low Stock
10197,2,1138,54,30,11,Healthy
10198,6,1001,9,25,13,Low Stock
10199,1,1136,104,30,12,Healthy
10200,5,1118,64,30,4,Healthy
10201,2,1092,149,30,11,Healthy
10202,6,1080,4,25,8,Low Stock
10203,4,1019,88,30,7,Healthy
10204,5,1108,264,50,12,Overstock
10205,3,1020,110,30,3,Healthy
10206,3,1097,414,50,3,Overstock
10207,1,1015,455,50,3,Overstock
10208,2,1030,149,30,7,Healthy
10209,6,1109,68,30,11,Healthy
10210,1,1109,149,30,10,Healthy
10211,4,1039,109,30,14,Healthy
10212,3,1021,0,25,14,Low Stock
10213,4,1015,122,30,7,Healthy
10214,4,1053,126,30,4,Healthy
10215,5,1093,72,30,15,Healthy
